datestop,sex,race,age,city
1052005,M,Q,18,BROOKLYN
1052005,M,Q,19,BROOKLYN
1052005,M,B,44,BROOKLYN
1052005,M,W,19,BROOKLYN
1052005,M,B,52,BROOKLYN
1052005,M,B,23,BROOKLYN
1052005,Z,Z,25,BROOKLYN
1052005,M,B,34,BROOKLYN
1052005,M,Q,19,BROOKLYN
1052005,M,W,27,BROOKLYN
1052005,M,Q,19,BROOKLYN
1052005,M,Z,41,BROOKLYN
1052005,M,B,34,BROOKLYN
1052005,M,W,30,BROOKLYN
1052005,M,W,31,BROOKLYN
1052005,M,B,23,BROOKLYN
1052005,F,B,44,BROOKLYN
1052005,F,B,30,BROOKLYN
1052005,M,B,30,BROOKLYN
1052005,M,P,18,BROOKLYN
1052005,M,Q,15,BROOKLYN
1052005,M,Q,29,BROOKLYN
1052005,Z,Z,27,BROOKLYN
1052005,M,B,18,BROOKLYN
1052005,M,B,22,BROOKLYN
1052005,M,W,31,BROOKLYN
1052005,M,W,16,BROOKLYN
1052005,M,Q,24,BROOKLYN
1052005,M,B,55,BROOKLYN
1052005,M,Q,50,BROOKLYN
1052005,M,Q,16,BROOKLYN
1052005,M,Q,35,BROOKLYN
1052005,M,B,18,BROOKLYN
1052005,M,B,24,BROOKLYN
1052005,M,B,33,BROOKLYN
1052005,M,W,42,BROOKLYN
1052005,M,B,48,BROOKLYN
1052005,M,B,19,BROOKLYN
1052005,M,W,20,BROOKLYN
1052005,F,P,52,BROOKLYN
1052005,M,P,31,BROOKLYN
1052005,M,W,39,BROOKLYN
1052005,Z,Z,35,BROOKLYN
1052005,M,B,68,BROOKLYN
1052005,M,B,54,BROOKLYN
1052005,M,B,49,BROOKLYN
1062005,M,Q,17,BROOKLYN
1062005,M,Q,15,BROOKLYN
1062005,M,B,17,BROOKLYN
1062005,M,B,48,BROOKLYN
1062005,M,W,23,BROOKLYN
1062005,M,W,61,BROOKLYN
1062005,Z,Z,10,BROOKLYN
1062005,M,B,31,BROOKLYN
1062005,M,B,20,BROOKLYN
1062005,M,B,24,BROOKLYN
1062005,M,B,23,BROOKLYN
1062005,Z,B,19,BROOKLYN
1062005,F,W,46,BROOKLYN
1062005,M,B,42,BROOKLYN
1062005,M,B,36,BROOKLYN
1062005,F,B,47,BROOKLYN
1062005,F,B,45,BROOKLYN
1062005,M,B,22,BROOKLYN
1062005,M,B,16,BROOKLYN
1062005,M,B,30,BROOKLYN
1062005,Z,Z,17,BROOKLYN
1062005,M,B,20,BROOKLYN
1062005,M,Q,25,BROOKLYN
1062005,M,Z,30,BROOKLYN
1062005,M,P,16,BROOKLYN
1062005,M,Q,19,BROOKLYN
1062005,M,Q,28,BROOKLYN
1062005,M,B,20,BROOKLYN
1062005,M,W,35,BROOKLYN
1062005,M,B,25,BROOKLYN
1062005,M,B,23,BROOKLYN
1062005,M,B,33,BROOKLYN
1062005,M,Q,45,BROOKLYN
1062005,M,Z,16,BROOKLYN
1062005,F,B,45,BROOKLYN
1062005,M,B,24,BROOKLYN
1062005,M,B,24,BROOKLYN
1062005,M,B,30,BROOKLYN
1062005,M,B,35,BROOKLYN
1062005,M,A,40,BROOKLYN
1062005,M,A,44,BROOKLYN
1062005,M,A,24,BROOKLYN
1062005,M,W,36,BROOKLYN
1062005,M,B,22,BROOKLYN
1062005,M,B,18,BROOKLYN
1062005,M,B,20,BROOKLYN
1062005,M,B,22,BROOKLYN
1062005,M,P,26,BROOKLYN
1062005,M,B,18,BROOKLYN
1062005,M,W,60,BROOKLYN
1062005,M,Z,21,BROOKLYN
1062005,M,Q,21,BROOKLYN
1062005,M,Q,18,BROOKLYN
1062005,M,B,41,BROOKLYN
1062005,M,W,30,BROOKLYN
1062005,M,P,20,BROOKLYN
1062005,M,Q,13,BROOKLYN
1062005,M,W,13,BROOKLYN
1062005,F,B,48,BROOKLYN
1062005,M,A,23,BROOKLYN
1062005,M,B,21,BROOKLYN
1062005,M,B,16,BROOKLYN
1062005,M,Z,17,BROOKLYN
1062005,M,B,36,BROOKLYN
1062005,M,B,19,BROOKLYN
1062005,M,B,41,BROOKLYN
1062005,M,B,20,BROOKLYN
1062005,M,B,29,BROOKLYN
1062005,M,B,26,BROOKLYN
1062005,M,A,35,BROOKLYN
1062005,M,B,72,BROOKLYN
1062005,M,B,18,BROOKLYN
1062005,M,B,45,BROOKLYN
1062005,F,B,39,BROOKLYN
1062005,M,B,34,BROOKLYN
1062005,F,B,28,BROOKLYN
1062005,M,B,16,BROOKLYN
1062005,M,B,20,BROOKLYN
1062005,M,B,60,BROOKLYN
1062005,M,B,51,BROOKLYN
1062005,F,B,39,BROOKLYN
1062005,M,B,43,BROOKLYN
1062005,M,B,38,BROOKLYN
1062005,M,B,44,BROOKLYN
1062005,Z,Q,20,BROOKLYN
1062005,M,B,41,BROOKLYN
1062005,M,B,35,BROOKLYN
1062005,M,B,22,BROOKLYN
1062005,M,B,42,BROOKLYN
1062005,M,B,23,BROOKLYN
1062005,F,B,23,BROOKLYN
1062005,M,B,17,BROOKLYN
1062005,M,B,19,BROOKLYN
1062005,M,B,17,BROOKLYN
1062005,M,B,17,BROOKLYN
1062005,M,Q,16,BROOKLYN
1062005,M,W,23,BROOKLYN
1062005,M,W,17,BROOKLYN
1062005,M,Z,21,BROOKLYN
1062005,M,B,20,BROOKLYN
1062005,M,B,17,BROOKLYN
1062005,F,B,37,BROOKLYN
1062005,M,Q,26,BROOKLYN
1062005,M,B,18,BROOKLYN
1062005,M,B,16,BROOKLYN
1062005,M,P,19,BROOKLYN
1062005,M,Q,19,BROOKLYN
1062005,M,Q,20,BROOKLYN
1062005,M,Q,22,BROOKLYN
1062005,F,W,27,BROOKLYN
1062005,M,B,30,BROOKLYN
1062005,M,W,30,BROOKLYN
1062005,M,B,36,BROOKLYN
1062005,M,B,18,BROOKLYN
1062005,M,B,21,BROOKLYN
1062005,M,B,20,BROOKLYN
1062005,M,B,21,BROOKLYN
1062005,M,B,21,BROOKLYN
1062005,M,B,18,BROOKLYN
1062005,M,B,59,BROOKLYN
1062005,F,B,49,BROOKLYN
1062005,M,B,19,BROOKLYN
1062005,M,B,56,BROOKLYN
1062005,M,B,24,BROOKLYN
1062005,M,B,25,BROOKLYN
1062005,M,Q,32,BROOKLYN
1062005,M,B,45,BROOKLYN
1062005,M,W,41,BROOKLYN
1062005,M,B,29,BROOKLYN
1062005,Z,Z,36,BROOKLYN
1062005,M,B,14,BROOKLYN
1062005,M,B,35,BROOKLYN
1062005,M,B,20,BROOKLYN
1062005,M,Q,23,BROOKLYN
1062005,M,Q,31,BROOKLYN
1062005,M,Q,19,BROOKLYN
1062005,M,B,21,BROOKLYN
1062005,M,W,18,BROOKLYN
1062005,M,W,19,BROOKLYN
1062005,M,W,31,BROOKLYN
1062005,F,B,32,BROOKLYN
1062005,M,B,13,BROOKLYN
1062005,M,P,13,BROOKLYN
1062005,M,B,38,BROOKLYN
1062005,M,W,24,BROOKLYN
1062005,M,Q,36,BROOKLYN
1062005,M,Z,40,BROOKLYN
1062005,M,B,19,BROOKLYN
1062005,M,B,16,BROOKLYN
1062005,M,Q,24,BROOKLYN
1062005,M,B,26,BROOKLYN
1062005,M,B,21,BROOKLYN
1062005,M,B,21,BROOKLYN
1062005,M,B,26,BROOKLYN
1062005,M,B,21,BROOKLYN
1062005,M,W,40,BROOKLYN
1062005,M,B,21,BROOKLYN
1062005,M,B,18,BROOKLYN
1062005,M,B,22,BROOKLYN
1062005,M,B,21,BROOKLYN
1062005,M,B,22,BROOKLYN
1062005,M,Z,19,BROOKLYN
1062005,M,Q,25,BROOKLYN
1062005,M,Q,24,BROOKLYN
1072005,M,B,20,BROOKLYN
1072005,M,B,35,BROOKLYN
1072005,Z,Z,19,BROOKLYN
1072005,M,B,46,BROOKLYN
1072005,F,B,54,BROOKLYN
1072005,M,B,17,BROOKLYN
1072005,M,B,20,BROOKLYN
1072005,M,B,17,BROOKLYN
1072005,M,B,19,BROOKLYN
1072005,M,B,27,BROOKLYN
1072005,M,P,23,BROOKLYN
1072005,M,B,21,BROOKLYN
1072005,Z,Z,33,BROOKLYN
1072005,M,B,20,BROOKLYN
1072005,M,B,21,BROOKLYN
1072005,M,B,19,BROOKLYN
1072005,M,B,18,BROOKLYN
1072005,F,B,45,BROOKLYN
1072005,M,B,24,BROOKLYN
1072005,M,B,19,BROOKLYN
1072005,M,B,16,BROOKLYN
1072005,M,B,21,BROOKLYN
1072005,M,B,24,BROOKLYN
1072005,M,B,34,BROOKLYN
1072005,M,Q,52,BROOKLYN
1072005,M,B,26,BROOKLYN
1072005,M,Q,37,BROOKLYN
1072005,M,B,40,BROOKLYN
1072005,Z,Z,48,BROOKLYN
1072005,M,B,49,BROOKLYN
1072005,M,B,17,BROOKLYN
1072005,M,B,18,BROOKLYN
1072005,F,W,24,BROOKLYN
1072005,M,P,45,BROOKLYN
1072005,M,B,47,BROOKLYN
1072005,M,B,37,BROOKLYN
1072005,M,B,14,BROOKLYN
1072005,M,B,16,BROOKLYN
1072005,M,B,16,BROOKLYN
1072005,M,B,20,BROOKLYN
1072005,M,Q,27,BROOKLYN
1072005,M,B,34,BROOKLYN
1072005,M,W,52,BROOKLYN
1072005,M,B,55,BROOKLYN
1072005,Z,W,16,BROOKLYN
1072005,M,W,43,BROOKLYN
1072005,F,B,40,BROOKLYN
1072005,M,B,42,BROOKLYN
1072005,M,Q,45,BROOKLYN
1072005,F,Q,17,BROOKLYN
1072005,M,B,20,BROOKLYN
1072005,M,Z,25,BROOKLYN
1072005,M,Q,29,BROOKLYN
1072005,Z,Q,19,BROOKLYN
1072005,Z,Z,17,BROOKLYN
1072005,Z,Z,19,BROOKLYN
1072005,F,B,20,BROOKLYN
1072005,M,B,27,BROOKLYN
1072005,M,B,34,BROOKLYN
1072005,M,B,32,BROOKLYN
1072005,M,B,54,BROOKLYN
1072005,M,B,27,BROOKLYN
1072005,M,B,17,BROOKLYN
1072005,M,W,22,BROOKLYN
1072005,M,B,43,BROOKLYN
1072005,M,Q,18,BROOKLYN
1072005,M,W,19,BROOKLYN
1072005,M,B,45,BROOKLYN
1072005,M,A,20,BROOKLYN
1072005,M,B,40,BROOKLYN
1072005,M,Z,26,BROOKLYN
1072005,M,B,37,BROOKLYN
1072005,M,B,24,BROOKLYN
1072005,M,B,16,BROOKLYN
1072005,M,B,16,BROOKLYN
1072005,M,B,40,BROOKLYN
1072005,M,B,41,BROOKLYN
1072005,Z,Z,30,BROOKLYN
1072005,M,B,17,BROOKLYN
1072005,M,B,17,BROOKLYN
1072005,M,B,17,BROOKLYN
1072005,M,B,18,BROOKLYN
1072005,M,B,18,BROOKLYN
1072005,M,B,15,BROOKLYN
1072005,M,B,39,BROOKLYN
1072005,M,B,20,BROOKLYN
1072005,F,B,37,BROOKLYN
1072005,M,B,45,BROOKLYN
1072005,M,Q,18,BROOKLYN
1072005,M,Q,27,BROOKLYN
1072005,M,W,24,BROOKLYN
1072005,F,B,24,BROOKLYN
1072005,F,W,27,BROOKLYN
1072005,M,Q,14,BROOKLYN
1072005,M,Q,42,BROOKLYN
1072005,M,Q,41,BROOKLYN
1072005,F,W,35,BROOKLYN
1072005,M,B,14,BROOKLYN
1072005,M,B,15,BROOKLYN
1072005,M,W,16,BROOKLYN
1072005,M,W,17,BROOKLYN
1072005,M,W,20,BROOKLYN
1072005,M,B,27,BROOKLYN
1072005,M,W,18,BROOKLYN
1072005,M,W,19,BROOKLYN
1072005,M,W,23,BROOKLYN
1072005,M,W,24,BROOKLYN
1072005,M,Q,35,BROOKLYN
1072005,M,Z,26,BROOKLYN
1072005,M,B,17,BROOKLYN
1072005,M,B,18,BROOKLYN
1072005,M,B,18,BROOKLYN
1072005,M,W,30,BROOKLYN
1072005,M,B,26,BROOKLYN
1072005,M,Q,52,BROOKLYN
1072005,M,B,24,BROOKLYN
1072005,M,B,21,BROOKLYN
1072005,M,B,23,BROOKLYN
1072005,M,B,18,BROOKLYN
1072005,M,B,17,BROOKLYN
1072005,M,B,24,BROOKLYN
1072005,M,P,25,BROOKLYN
1072005,M,Q,20,BROOKLYN
1072005,M,Q,20,BROOKLYN
1072005,M,B,25,BROOKLYN
1072005,M,B,33,BROOKLYN
1072005,M,W,20,BROOKLYN
1072005,M,B,24,BROOKLYN
1072005,F,B,14,BROOKLYN
1072005,M,B,13,BROOKLYN
1072005,M,B,17,BROOKLYN
1072005,M,B,14,BROOKLYN
1072005,M,B,12,BROOKLYN
1072005,M,B,16,BROOKLYN
1072005,M,B,13,BROOKLYN
1072005,M,B,15,BROOKLYN
1072005,Z,Z,28,BROOKLYN
1072005,M,W,46,BROOKLYN
1072005,M,B,23,BROOKLYN
1072005,M,W,15,BROOKLYN
1072005,M,A,15,BROOKLYN
1072005,M,W,15,BROOKLYN
1072005,M,W,13,BROOKLYN
1072005,M,W,16,BROOKLYN
1072005,M,Q,16,BROOKLYN
1072005,M,Q,33,BROOKLYN
1072005,M,Q,21,BROOKLYN
1072005,M,Q,17,BROOKLYN
1072005,Z,Z,15,BROOKLYN
1072005,M,B,20,BROOKLYN
1072005,M,B,47,BROOKLYN
1072005,M,B,40,BROOKLYN
1072005,M,B,25,BROOKLYN
1072005,Z,Z,20,BROOKLYN
1072005,M,W,24,BROOKLYN
1072005,M,P,32,BROOKLYN
1072005,M,B,23,BROOKLYN
1072005,M,W,43,BROOKLYN
1072005,F,W,15,BROOKLYN
1072005,M,W,17,BROOKLYN
1072005,M,W,15,BROOKLYN
1072005,M,Q,27,BROOKLYN
1072005,M,Q,20,BROOKLYN
1072005,M,Q,19,BROOKLYN
1072005,M,Q,45,BROOKLYN
1082005,M,B,29,BROOKLYN
1082005,M,Q,20,BROOKLYN
1082005,M,Q,43,BROOKLYN
1082005,F,B,18,BROOKLYN
1082005,M,B,18,BROOKLYN
1082005,M,B,21,BROOKLYN
1082005,M,B,20,BROOKLYN
1082005,M,B,18,BROOKLYN
1082005,F,B,20,BROOKLYN
1082005,Z,Z,20,BROOKLYN
1082005,Z,Z,27,BROOKLYN
1082005,M,B,21,BROOKLYN
1082005,M,B,22,BROOKLYN
1082005,Z,Z,18,BROOKLYN
1082005,M,B,17,BROOKLYN
1082005,M,B,52,BROOKLYN
1082005,M,W,36,BROOKLYN
1082005,M,B,20,BROOKLYN
1082005,M,P,32,BROOKLYN
1082005,M,B,24,BROOKLYN
1082005,M,P,17,BROOKLYN
1082005,F,B,20,BROOKLYN
1082005,M,B,24,BROOKLYN
1082005,M,B,31,BROOKLYN
1082005,M,W,24,BROOKLYN
1082005,M,B,21,BROOKLYN
1082005,M,B,39,BROOKLYN
1082005,M,B,22,BROOKLYN
1082005,M,W,28,BROOKLYN
1082005,M,Q,46,BROOKLYN
1082005,M,Q,36,BROOKLYN
1082005,M,W,76,BROOKLYN
1082005,M,B,20,BROOKLYN
1082005,M,Q,39,BROOKLYN
1082005,M,P,36,BROOKLYN
1082005,F,Q,49,BROOKLYN
1082005,M,Q,39,BROOKLYN
1082005,M,Q,31,BROOKLYN
1082005,M,B,19,BROOKLYN
1082005,M,Q,25,BROOKLYN
1082005,M,Q,31,BROOKLYN
1082005,M,Q,16,BROOKLYN
1082005,M,W,26,BROOKLYN
1082005,M,P,27,BROOKLYN
1082005,M,P,35,BROOKLYN
1082005,F,Q,45,BROOKLYN
1082005,M,B,45,BROOKLYN
1082005,M,B,17,BROOKLYN
1082005,M,B,20,BROOKLYN
1082005,M,B,20,BROOKLYN
1082005,M,P,17,BROOKLYN
1082005,M,Q,36,BROOKLYN
1082005,M,B,27,BROOKLYN
1082005,M,B,27,BROOKLYN
1082005,M,B,25,BROOKLYN
1082005,M,Q,15,BROOKLYN
1082005,M,Q,15,BROOKLYN
1082005,M,Z,15,BROOKLYN
1082005,M,Q,24,BROOKLYN
1082005,M,W,43,BROOKLYN
1082005,M,B,20,BROOKLYN
1082005,M,Q,24,BROOKLYN
1082005,M,P,46,BROOKLYN
1082005,M,B,44,BROOKLYN
1082005,M,B,39,BROOKLYN
1082005,M,B,25,BROOKLYN
1082005,M,Q,35,BROOKLYN
1082005,M,Q,29,BROOKLYN
1082005,M,Q,26,BROOKLYN
1082005,M,Q,36,BROOKLYN
1082005,M,Q,22,BROOKLYN
1082005,M,B,62,BROOKLYN
1082005,F,Q,39,BROOKLYN
1082005,M,B,36,BROOKLYN
1082005,M,B,40,BROOKLYN
1082005,M,Q,57,BROOKLYN
1082005,M,Q,22,BROOKLYN
1082005,M,Q,25,BROOKLYN
1082005,M,B,28,BROOKLYN
1082005,M,B,61,BROOKLYN
1082005,M,B,20,BROOKLYN
1082005,M,B,42,BROOKLYN
1082005,M,Q,20,BROOKLYN
1082005,M,Q,48,BROOKLYN
1082005,M,B,18,BROOKLYN
1082005,M,B,16,BROOKLYN
1082005,M,Q,40,BROOKLYN
1082005,M,A,53,BROOKLYN
1082005,M,Q,25,BROOKLYN
1082005,F,P,27,BROOKLYN
1082005,F,Z,25,BROOKLYN
1082005,M,A,20,BROOKLYN
1082005,M,A,20,BROOKLYN
1082005,M,A,38,BROOKLYN
1082005,M,B,25,BROOKLYN
1082005,M,B,18,BROOKLYN
1082005,M,B,18,BROOKLYN
1082005,M,B,19,BROOKLYN
1082005,M,Q,21,BROOKLYN
1082005,M,Q,19,BROOKLYN
1082005,M,Q,18,BROOKLYN
1082005,M,Q,19,BROOKLYN
1082005,M,Q,28,BROOKLYN
1082005,M,W,23,BROOKLYN
1082005,M,B,47,BROOKLYN
1082005,M,B,24,BROOKLYN
1082005,M,B,24,BROOKLYN
1082005,M,B,36,BROOKLYN
1082005,M,B,27,BROOKLYN
1082005,M,B,14,BROOKLYN
1082005,M,B,14,BROOKLYN
1082005,F,B,38,BROOKLYN
1082005,M,Q,40,BROOKLYN
1082005,M,Q,38,BROOKLYN
1082005,M,B,24,BROOKLYN
1082005,M,Z,18,BROOKLYN
1082005,M,B,16,BROOKLYN
1082005,M,B,15,BROOKLYN
1082005,M,W,16,BROOKLYN
1082005,M,W,17,BROOKLYN
1082005,M,Z,26,BROOKLYN
1082005,M,Q,17,BROOKLYN
1082005,M,Q,50,BROOKLYN
1082005,M,Z,20,BROOKLYN
1082005,Z,Z,21,BROOKLYN
1082005,M,B,21,BROOKLYN
1082005,M,B,51,BROOKLYN
1082005,M,Q,34,BROOKLYN
1082005,M,W,44,BROOKLYN
1082005,M,B,18,BROOKLYN
1082005,M,Q,32,BROOKLYN
1082005,M,B,34,BROOKLYN
1082005,M,Q,40,BROOKLYN
1082005,Z,Z,36,BROOKLYN
1082005,Z,Z,57,BROOKLYN
1082005,Z,Z,13,BROOKLYN
1082005,M,W,20,BROOKLYN
1082005,M,Q,36,BROOKLYN
1082005,M,B,54,BROOKLYN
1092005,Z,Z,34,BROOKLYN
1092005,M,B,46,BROOKLYN
1092005,M,B,28,BROOKLYN
1092005,M,B,31,BROOKLYN
1092005,M,B,20,BROOKLYN
1092005,M,Q,22,BROOKLYN
1092005,M,Q,23,BROOKLYN
1092005,M,P,62,BROOKLYN
1092005,M,Q,23,BROOKLYN
1092005,M,B,19,BROOKLYN
1092005,M,Q,37,BROOKLYN
1092005,M,B,28,BROOKLYN
1092005,M,B,17,BROOKLYN
1092005,M,Z,26,BROOKLYN
1092005,M,B,40,BROOKLYN
1092005,M,Q,26,BROOKLYN
1092005,M,B,41,BROOKLYN
1092005,M,B,45,BROOKLYN
1092005,M,Q,32,BROOKLYN
1092005,M,B,21,BROOKLYN
1092005,M,B,54,BROOKLYN
1092005,F,B,20,BROOKLYN
1092005,M,B,33,BROOKLYN
1092005,M,B,47,BROOKLYN
1092005,F,B,24,BROOKLYN
1092005,M,B,21,BROOKLYN
1092005,M,B,24,BROOKLYN
1092005,M,B,26,BROOKLYN
1092005,F,B,30,BROOKLYN
1092005,M,B,39,BROOKLYN
1092005,M,W,40,BROOKLYN
1092005,Z,Z,55,BROOKLYN
1092005,M,W,53,BROOKLYN
1092005,F,W,33,BROOKLYN
1092005,M,B,49,BROOKLYN
1092005,M,B,23,BROOKLYN
1092005,M,Q,20,BROOKLYN
1092005,M,W,26,BROOKLYN
1092005,M,B,55,BROOKLYN
1092005,M,Q,47,BROOKLYN
1092005,M,B,19,BROOKLYN
1092005,M,B,17,BROOKLYN
1092005,M,B,22,BROOKLYN
1092005,M,P,50,BROOKLYN
1092005,M,B,22,BROOKLYN
1092005,M,W,15,BROOKLYN
1092005,M,B,41,BROOKLYN
1092005,M,B,47,BROOKLYN
1092005,M,Q,18,BROOKLYN
1092005,M,Q,26,BROOKLYN
1092005,M,Q,61,BROOKLYN
1092005,M,Z,58,BROOKLYN
1092005,M,B,45,BROOKLYN
1092005,M,B,29,BROOKLYN
1092005,F,B,42,BROOKLYN
1092005,M,B,47,BROOKLYN
1092005,M,B,16,BROOKLYN
1092005,M,W,37,BROOKLYN
1092005,M,B,20,BROOKLYN
1092005,M,B,24,BROOKLYN
1092005,M,Q,16,BROOKLYN
1092005,M,Q,26,BROOKLYN
1092005,M,B,40,BROOKLYN
1092005,M,B,36,BROOKLYN
1092005,M,B,58,BROOKLYN
1092005,M,W,31,BROOKLYN
1092005,M,Q,30,BROOKLYN
1092005,M,Q,24,BROOKLYN
1092005,F,Q,48,BROOKLYN
1092005,M,B,61,BROOKLYN
1092005,M,B,22,BROOKLYN
1092005,M,W,38,BROOKLYN
1092005,M,B,49,BROOKLYN
1092005,M,P,15,BROOKLYN
1092005,M,P,15,BROOKLYN
1092005,M,P,16,BROOKLYN
1092005,M,Q,16,BROOKLYN
1092005,M,Q,18,BROOKLYN
1092005,M,Q,18,BROOKLYN
1092005,Z,Z,17,BROOKLYN
1092005,F,B,44,BROOKLYN
1092005,M,B,15,BROOKLYN
1092005,M,B,37,BROOKLYN
1092005,M,Q,16,BROOKLYN
1092005,M,B,22,BROOKLYN
1092005,M,W,35,BROOKLYN
1092005,M,B,40,BROOKLYN
1092005,M,W,33,BROOKLYN
1092005,M,B,20,BROOKLYN
1092005,M,B,45,BROOKLYN
1092005,M,Q,26,BROOKLYN
1092005,M,B,16,BROOKLYN
1092005,M,B,16,BROOKLYN
1092005,M,B,24,BROOKLYN
1092005,M,B,20,BROOKLYN
1092005,M,Q,48,BROOKLYN
1092005,M,Q,33,BROOKLYN
1092005,M,W,21,BROOKLYN
1092005,M,Z,25,BROOKLYN
1092005,M,Q,20,BROOKLYN
1092005,M,B,34,BROOKLYN
1092005,M,B,16,BROOKLYN
1092005,M,B,21,BROOKLYN
1092005,M,B,24,BROOKLYN
1092005,M,W,35,BROOKLYN
1092005,M,B,39,BROOKLYN
1092005,M,Q,34,BROOKLYN
1092005,M,B,20,BROOKLYN
1092005,M,B,20,BROOKLYN
1092005,M,Q,35,BROOKLYN
1092005,M,B,24,BROOKLYN
1092005,M,B,55,BROOKLYN
1092005,M,B,38,BROOKLYN
1092005,M,B,42,BROOKLYN
1092005,Z,B,20,BROOKLYN
1092005,F,B,20,BROOKLYN
1092005,Z,Z,20,BROOKLYN
1092005,Z,Z,30,BROOKLYN
1092005,M,Q,44,BROOKLYN
1092005,F,B,19,BROOKLYN
1092005,M,Q,20,BROOKLYN
1092005,M,W,47,BROOKLYN
1092005,M,B,22,BROOKLYN
1092005,M,B,16,BROOKLYN
1092005,F,B,38,BROOKLYN
1092005,M,B,42,BROOKLYN
1092005,M,B,22,BROOKLYN
1092005,M,Q,22,BROOKLYN
1092005,M,Q,40,BROOKLYN
1092005,F,B,27,BROOKLYN
1092005,M,Q,47,BROOKLYN
1092005,Z,Z,17,BROOKLYN
1092005,M,B,18,BROOKLYN
1102005,M,B,18,BROOKLYN
1102005,M,Q,24,BROOKLYN
1102005,M,W,26,BROOKLYN
1102005,M,B,17,BROOKLYN
1102005,M,B,26,BROOKLYN
1102005,M,B,25,BROOKLYN
1102005,M,Q,23,BROOKLYN
1102005,M,W,17,BROOKLYN
1102005,M,W,17,BROOKLYN
1102005,M,B,32,BROOKLYN
1102005,M,Q,22,BROOKLYN
1102005,M,Q,24,BROOKLYN
1102005,M,B,16,BROOKLYN
1102005,F,B,30,BROOKLYN
1102005,M,W,34,BROOKLYN
1102005,M,Q,36,BROOKLYN
1102005,M,B,47,BROOKLYN
1102005,M,B,22,BROOKLYN
1102005,M,B,19,BROOKLYN
1102005,M,B,31,BROOKLYN
1102005,M,B,25,BROOKLYN
1102005,M,B,23,BROOKLYN
1102005,M,B,23,BROOKLYN
1102005,Z,Z,50,BROOKLYN
1102005,M,B,20,BROOKLYN
1102005,Z,Z,25,BROOKLYN
1102005,M,B,16,BROOKLYN
1102005,M,B,35,BROOKLYN
1102005,M,Z,33,BROOKLYN
1102005,M,W,16,BROOKLYN
1102005,Z,Z,20,BROOKLYN
1102005,M,B,36,BROOKLYN
1102005,M,B,19,BROOKLYN
1102005,M,B,28,BROOKLYN
1102005,M,B,21,BROOKLYN
1102005,M,B,18,BROOKLYN
1102005,M,B,20,BROOKLYN
1102005,M,B,66,BROOKLYN
1102005,M,B,55,BROOKLYN
1102005,M,A,37,BROOKLYN
1102005,M,B,37,BROOKLYN
1102005,M,B,49,BROOKLYN
1102005,M,B,27,BROOKLYN
1102005,M,I,16,BROOKLYN
1102005,M,Z,17,BROOKLYN
1102005,M,Z,16,BROOKLYN
1102005,M,Z,16,BROOKLYN
1102005,M,Z,16,BROOKLYN
1102005,M,Z,17,BROOKLYN
1102005,Z,Z,33,BROOKLYN
1102005,M,Q,34,BROOKLYN
1102005,Z,Z,14,BROOKLYN
1102005,F,B,14,BROOKLYN
1102005,M,B,21,BROOKLYN
1102005,M,B,41,BROOKLYN
1102005,M,B,23,BROOKLYN
1102005,F,B,36,BROOKLYN
1102005,M,Q,39,BROOKLYN
1102005,M,B,16,BROOKLYN
1102005,M,B,29,BROOKLYN
1102005,M,B,18,BROOKLYN
1102005,Z,Z,54,BROOKLYN
1102005,M,Q,21,BROOKLYN
1102005,M,Q,35,BROOKLYN
1102005,F,B,52,BROOKLYN
1102005,M,B,24,BROOKLYN
1102005,M,Z,21,BROOKLYN
1102005,M,B,20,BROOKLYN
1102005,M,B,19,BROOKLYN
1102005,M,Q,22,BROOKLYN
1102005,M,B,32,BROOKLYN
1102005,F,B,42,BROOKLYN
1102005,M,B,26,BROOKLYN
1102005,M,B,15,BROOKLYN
1102005,M,B,22,BROOKLYN
1102005,M,Z,18,BROOKLYN
1102005,Z,B,16,BROOKLYN
1102005,M,B,27,BROOKLYN
1102005,M,W,29,BROOKLYN
1102005,M,B,28,BROOKLYN
1102005,M,B,46,BROOKLYN
1102005,M,B,61,BROOKLYN
1102005,M,B,30,BROOKLYN
1102005,M,P,29,BROOKLYN
1102005,Z,Z,28,BROOKLYN
1102005,M,B,49,BROOKLYN
1102005,F,W,15,BROOKLYN
1102005,M,W,17,BROOKLYN
1102005,M,W,18,BROOKLYN
1102005,F,B,24,BROOKLYN
1102005,M,B,35,BROOKLYN
1102005,M,B,24,BROOKLYN
1102005,M,P,24,BROOKLYN
1102005,M,Z,51,BROOKLYN
1102005,M,B,17,BROOKLYN
1102005,M,Q,20,BROOKLYN
1102005,M,B,22,BROOKLYN
1102005,M,B,28,BROOKLYN
1102005,M,Z,20,BROOKLYN
1102005,M,Q,23,BROOKLYN
1102005,M,B,20,BROOKLYN
1102005,M,B,24,BROOKLYN
1102005,M,B,23,BROOKLYN
1102005,M,B,17,BROOKLYN
1102005,Z,Z,17,BROOKLYN
1102005,M,B,20,BROOKLYN
1102005,M,B,41,BROOKLYN
1102005,M,B,23,BROOKLYN
1102005,M,B,28,BROOKLYN
1102005,M,Z,20,BROOKLYN
1102005,M,Z,35,BROOKLYN
1102005,M,B,24,BROOKLYN
1102005,M,B,34,BROOKLYN
1102005,M,B,44,BROOKLYN
1102005,M,W,16,BROOKLYN
1102005,M,B,23,BROOKLYN
